ft,zt,wo_len,ft2,zpt
-0.769304,-0.765590,0.478733,-0.769304,-0.767587
-0.768976,-0.765680,0.478733,-0.768976,-0.766581
-0.768581,-0.766175,0.478728,-0.768581,-0.765274
-0.768120,-0.764533,0.478728,-0.768120,-0.763334
-0.767595,-0.762986,0.478719,-0.767595,-0.761781
-0.767007,-0.762708,0.478719,-0.767007,-0.759205
-0.766358,-0.762547,0.478720,-0.766358,-0.758565
-0.765651,-0.761402,0.478720,-0.765651,-0.757878
-0.764886,-0.762118,0.478726,-0.764886,-0.757035
-0.764066,-0.762232,0.478726,-0.764066,-0.757533
-0.763193,-0.764021,0.478723,-0.763193,-0.757044
-0.762268,-0.764825,0.478723,-0.762268,-0.756627
-0.761294,-0.766463,0.478683,-0.761294,-0.758541
-0.760272,-0.765412,0.478683,-0.760272,-0.758312
-0.759204,-0.766906,0.478626,-0.759204,-0.761215
-0.758092,-0.765685,0.478626,-0.758092,-0.759285
-0.756939,-0.763417,0.478598,-0.756939,-0.759354
-0.755747,-0.761204,0.478598,-0.755747,-0.757450
-0.754516,-0.761313,0.478585,-0.754516,-0.758138
-0.753250,-0.757407,0.478585,-0.753250,-0.757889
-0.751951,-0.759664,0.478586,-0.751951,-0.756128
-0.750620,-0.758208,0.478586,-0.750620,-0.755906
-0.749260,-0.758154,0.478603,-0.749260,-0.757389
-0.747873,-0.757423,0.478603,-0.747873,-0.759239
-0.746460,-0.757994,0.478631,-0.746460,-0.759011
-0.745025,-0.757516,0.478631,-0.745025,-0.762083
-0.743569,-0.761479,0.478665,-0.743569,-0.762224
-0.742094,-0.753057,0.478665,-0.742094,-0.757954
-0.740603,-0.749280,0.478642,-0.740603,-0.752436
-0.739098,-0.744354,0.478642,-0.739098,-0.747830
-0.737581,-0.738904,0.478637,-0.737581,-0.742674
-0.736053,-0.732382,0.478637,-0.736053,-0.739069
-0.734518,-0.728568,0.478677,-0.734518,-0.733265
-0.732978,-0.725859,0.478677,-0.732978,-0.733114
-0.731434,-0.723271,0.478755,-0.731434,-0.731187
-0.729889,-0.719571,0.478755,-0.729889,-0.728764
-0.728345,-0.714934,0.478894,-0.728345,-0.724760
-0.726804,-0.712199,0.478894,-0.726804,-0.723198
-0.725268,-0.709182,0.479030,-0.725268,-0.719837
-0.723740,-0.707014,0.479030,-0.723740,-0.718416
-0.722222,-0.704738,0.479184,-0.722222,-0.716028
-0.720716,-0.705429,0.479184,-0.720716,-0.711858
-0.719224,-0.703425,0.479332,-0.719224,-0.711450
-0.717748,-0.703101,0.479332,-0.717748,-0.709286
-0.716290,-0.700260,0.479461,-0.716290,-0.708325
-0.714852,-0.698423,0.479461,-0.714852,-0.706492
-0.713437,-0.697449,0.479582,-0.713437,-0.704920
-0.712047,-0.697977,0.479582,-0.712047,-0.703596
-0.710684,-0.697481,0.479661,-0.710684,-0.701638
-0.709349,-0.698841,0.479661,-0.709349,-0.701934
-0.708045,-0.697932,0.479709,-0.708045,-0.700112
-0.706774,-0.698956,0.479709,-0.706774,-0.697389
-0.705538,-0.697966,0.479734,-0.705538,-0.698626
-0.704339,-0.698178,0.479734,-0.704339,-0.698063
-0.703178,-0.699849,0.479743,-0.703178,-0.700091
-0.702058,-0.699782,0.479743,-0.702058,-0.700296
-0.700981,-0.698787,0.479748,-0.700981,-0.702318
-0.699949,-0.698520,0.479748,-0.699949,-0.703900
-0.698963,-0.699865,0.479745,-0.698963,-0.703945
-0.698025,-0.701805,0.479745,-0.698025,-0.703448
-0.697138,-0.702580,0.479720,-0.697138,-0.702701
-0.696302,-0.702716,0.479720,-0.696302,-0.702297
-0.695520,-0.702948,0.479696,-0.695520,-0.702208
-0.694793,-0.703685,0.479696,-0.694793,-0.701232
-0.694124,-0.703923,0.479664,-0.694124,-0.702203
-0.693513,-0.703516,0.479664,-0.693513,-0.700379
-0.692963,-0.702050,0.479643,-0.692963,-0.699978
-0.692475,-0.700336,0.479643,-0.692475,-0.699241
-0.692051,-0.698496,0.479643,-0.692051,-0.697795
-0.691691,-0.697921,0.479643,-0.691691,-0.696020
-0.691398,-0.695331,0.479652,-0.691398,-0.696618
-0.691174,-0.694530,0.479652,-0.691174,-0.695469
-0.691018,-0.693417,0.479662,-0.691018,-0.695416
-0.690934,-0.692054,0.479662,-0.690934,-0.695326
-0.690922,-0.692946,0.479671,-0.690922,-0.696149
-0.690983,-0.691452,0.479671,-0.690983,-0.696892
-0.691120,-0.691071,0.479671,-0.691120,-0.695322
-0.691332,-0.689815,0.479671,-0.691332,-0.695144
-0.691621,-0.690152,0.479663,-0.691621,-0.696296
-0.691989,-0.689414,0.479663,-0.691989,-0.697550
-0.692436,-0.689868,0.479649,-0.692436,-0.700580
-0.692964,-0.689679,0.479649,-0.692964,-0.702201
-0.693573,-0.691437,0.479640,-0.693573,-0.702940
-0.694264,-0.691504,0.479640,-0.694264,-0.704255
-0.695039,-0.692636,0.479629,-0.695039,-0.705373
-0.695897,-0.694540,0.479629,-0.695897,-0.706044
-0.696841,-0.695983,0.479626,-0.696841,-0.705896
-0.697870,-0.698100,0.479626,-0.697870,-0.705631
-0.698986,-0.700284,0.479628,-0.698986,-0.704539
-0.700189,-0.702624,0.479628,-0.700189,-0.704301
-0.701480,-0.704365,0.479630,-0.701480,-0.703544
-0.702858,-0.706821,0.479630,-0.702858,-0.702893
-0.704326,-0.707109,0.479632,-0.704326,-0.702074
-0.705883,-0.709557,0.479632,-0.705883,-0.703929
-0.707529,-0.710614,0.479630,-0.707529,-0.703861
-0.709265,-0.712526,0.479630,-0.709265,-0.705239
-0.711092,-0.714255,0.479623,-0.711092,-0.706914
-0.713008,-0.715133,0.479623,-0.713008,-0.708682
-0.715016,-0.717372,0.479615,-0.715016,-0.709535
-0.717115,-0.718136,0.479615,-0.717115,-0.711586
-0.719304,-0.719052,0.479616,-0.719304,-0.713273
-0.721584,-0.719968,0.479616,-0.721584,-0.714512
-0.723955,-0.721586,0.479629,-0.723955,-0.715925
-0.726417,-0.722025,0.479629,-0.726417,-0.717726
-0.728970,-0.723654,0.479659,-0.728970,-0.718282
-0.731613,-0.724002,0.479659,-0.731613,-0.720505
-0.734347,-0.723988,0.479706,-0.734347,-0.721577
-0.737170,-0.725781,0.479706,-0.737170,-0.721903
-0.740084,-0.727288,0.479778,-0.740084,-0.722770
-0.743086,-0.737048,0.479778,-0.743086,-0.732962
-0.746177,-0.745046,0.479782,-0.746177,-0.738422
-0.749356,-0.751508,0.479782,-0.749356,-0.746114
-0.752623,-0.757167,0.479769,-0.752623,-0.752070
-0.755977,-0.763159,0.479769,-0.755977,-0.757622
-0.759417,-0.767333,0.479759,-0.759417,-0.764401
-0.762943,-0.772025,0.479759,-0.762943,-0.769141
-0.766554,-0.775167,0.479768,-0.766554,-0.773699
-0.770248,-0.778561,0.479768,-0.770248,-0.777877
-0.774026,-0.781993,0.479787,-0.774026,-0.781110
-0.777886,-0.781628,0.479787,-0.777886,-0.784818
-0.781827,-0.781370,0.479785,-0.781827,-0.788198
-0.785848,-0.782653,0.479785,-0.785848,-0.790377
-0.789947,-0.782872,0.479769,-0.789947,-0.791337
-0.794125,-0.783245,0.479769,-0.794125,-0.790865
-0.798379,-0.783567,0.479744,-0.798379,-0.790917
-0.802708,-0.784601,0.479744,-0.802708,-0.790163
-0.807111,-0.785714,0.479749,-0.807111,-0.789245
-0.811587,-0.785877,0.479749,-0.811587,-0.788385
-0.816133,-0.785073,0.479785,-0.816133,-0.788623
-0.820750,-0.796025,0.479785,-0.820750,-0.799077
-0.825434,-0.805187,0.479818,-0.825434,-0.805417
-0.830185,-0.813038,0.479818,-0.830185,-0.813391
-0.835000,-0.820479,0.479846,-0.835000,-0.820073
-0.839879,-0.831849,0.479846,-0.839879,-0.829521
-0.844819,-0.839778,0.479868,-0.844819,-0.835068
-0.849819,-0.847829,0.479868,-0.849819,-0.842105
-0.854877,-0.853772,0.479872,-0.854877,-0.849321
-0.859991,-0.861136,0.479872,-0.859991,-0.856069
-0.865158,-0.865516,0.479871,-0.865158,-0.860502
-0.870378,-0.868208,0.479871,-0.870378,-0.863775
-0.875648,-0.871611,0.479895,-0.875648,-0.866242
-0.880966,-0.874656,0.479895,-0.880966,-0.867097
-0.886329,-0.875662,0.479977,-0.886329,-0.869130
-0.891737,-0.879214,0.479977,-0.891737,-0.871499
-0.897186,-0.881823,0.480116,-0.897186,-0.872813
-0.902675,-0.892145,0.480116,-0.902675,-0.881203
-0.908200,-0.899698,0.480179,-0.908200,-0.891281
-0.913761,-0.905521,0.480179,-0.913761,-0.896615
-0.919354,-0.912297,0.480231,-0.919354,-0.904796
-0.924977,-0.918587,0.480231,-0.924977,-0.915472
-0.930627,-0.924234,0.480267,-0.930627,-0.921932
-0.936303,-0.933550,0.480267,-0.936303,-0.929515
-0.942002,-0.940822,0.480274,-0.942002,-0.937498
-0.947721,-0.944220,0.480274,-0.947721,-0.944144
-0.953458,-0.948998,0.480292,-0.953458,-0.949821
-0.959210,-0.953605,0.480292,-0.959210,-0.955491
-0.964974,-0.957407,0.480335,-0.964974,-0.958291
-0.970748,-0.960143,0.480335,-0.970748,-0.960503
-0.976530,-0.963109,0.480416,-0.976530,-0.964102
-0.982316,-0.973538,0.480416,-0.982316,-0.976387
-0.988104,-0.983559,0.480428,-0.988104,-0.982195
-0.993891,-0.991565,0.480428,-0.993891,-0.989864
-0.999674,-0.998344,0.480430,-0.999674,-0.995636
-1.005450,-1.007137,0.480430,-1.005450,-1.002201
-1.011218,-1.014788,0.480424,-1.011218,-1.008201
-1.016973,-1.019047,0.480424,-1.016973,-1.013888
-1.022713,-1.024279,0.480423,-1.022713,-1.019228
-1.028435,-1.027723,0.480423,-1.028435,-1.023139
-1.034136,-1.033491,0.480423,-1.034136,-1.028170
-1.039814,-1.037784,0.480423,-1.039814,-1.033049
-1.045465,-1.041412,0.480432,-1.045465,-1.035866
-1.051087,-1.044979,0.480432,-1.051087,-1.037834
-1.056676,-1.058843,0.480426,-1.056676,-1.046100
-1.062229,-1.067881,0.480426,-1.062229,-1.053282
-1.067744,-1.075959,0.480415,-1.067744,-1.060234
-1.073217,-1.081343,0.480415,-1.073217,-1.068528
-1.078646,-1.086165,0.480429,-1.078646,-1.074416
-1.084028,-1.093351,0.480429,-1.084028,-1.083657
-1.089359,-1.100673,0.480455,-1.089359,-1.091366
-1.094636,-1.105875,0.480455,-1.094636,-1.095543
-1.099857,-1.109538,0.480478,-1.099857,-1.100493
-1.105019,-1.114321,0.480478,-1.105019,-1.105822
-1.110118,-1.115427,0.480478,-1.110118,-1.108321
-1.115151,-1.117816,0.480478,-1.115151,-1.109933
-1.120116,-1.118888,0.480480,-1.120116,-1.110679
-1.125009,-1.120178,0.480480,-1.125009,-1.114954
-1.129828,-1.122577,0.480515,-1.129828,-1.116556
-1.134569,-1.133481,0.480515,-1.134569,-1.125796
-1.139230,-1.141318,0.480506,-1.139230,-1.133404
-1.143806,-1.146900,0.480506,-1.143806,-1.139342
-1.148297,-1.152077,0.480500,-1.148297,-1.144758
-1.152698,-1.161640,0.480500,-1.152698,-1.153255
-1.157006,-1.167768,0.480502,-1.157006,-1.157495
-1.161219,-1.171610,0.480502,-1.161219,-1.162435
-1.165334,-1.178060,0.480523,-1.165334,-1.168614
-1.169347,-1.180075,0.480523,-1.169347,-1.171826
-1.173256,-1.185702,0.480563,-1.173256,-1.176752
-1.177058,-1.188409,0.480563,-1.177058,-1.178349
-1.180751,-1.191820,0.480586,-1.180751,-1.178797
-1.184330,-1.194697,0.480586,-1.184330,-1.180330
-1.187794,-1.194751,0.480596,-1.187794,-1.179864
-1.191140,-1.197874,0.480596,-1.191140,-1.183775
-1.194364,-1.199522,0.480593,-1.194364,-1.185575
-1.197465,-1.202039,0.480593,-1.197465,-1.188094
-1.200439,-1.201222,0.480592,-1.200439,-1.188419
-1.203284,-1.203654,0.480592,-1.203284,-1.190251
-1.205997,-1.204467,0.480600,-1.205997,-1.191016
-1.208575,-1.205573,0.480600,-1.208575,-1.191348
-1.211017,-1.213623,0.480586,-1.211017,-1.200584
-1.213318,-1.214278,0.480586,-1.213318,-1.202815
-1.215478,-1.219333,0.480583,-1.215478,-1.209193
-1.217492,-1.224707,0.480583,-1.217492,-1.214806
-1.219360,-1.226530,0.480601,-1.219360,-1.218114
-1.221077,-1.230046,0.480601,-1.221077,-1.220617
-1.222643,-1.235137,0.480640,-1.222643,-1.223026
-1.224055,-1.236317,0.480640,-1.224055,-1.227472
-1.225310,-1.238903,0.480708,-1.225310,-1.228475
-1.226406,-1.241474,0.480708,-1.226406,-1.229699
-1.227340,-1.240821,0.480773,-1.227340,-1.230445
-1.228112,-1.241303,0.480773,-1.228112,-1.229257
-1.228718,-1.240215,0.480798,-1.228718,-1.228721
-1.229156,-1.239465,0.480798,-1.229156,-1.228634
-1.229425,-1.235643,0.480812,-1.229425,-1.227436
-1.229523,-1.232240,0.480812,-1.229523,-1.226017
-1.229446,-1.230102,0.480812,-1.229446,-1.224121
-1.229195,-1.230850,0.480812,-1.229195,-1.221879
-1.228766,-1.229072,0.480812,-1.228766,-1.220828
-1.228158,-1.226099,0.480812,-1.228158,-1.222702
-1.227369,-1.225655,0.480813,-1.227369,-1.222686
-1.226398,-1.226603,0.480813,-1.226398,-1.221683
-1.225243,-1.225198,0.480813,-1.225243,-1.221074
-1.223901,-1.223873,0.480813,-1.223901,-1.220105
-1.222373,-1.223126,0.480813,-1.222373,-1.218569
-1.220656,-1.222475,0.480813,-1.220656,-1.217830
-1.218749,-1.222606,0.480812,-1.218749,-1.218422
-1.216650,-1.222797,0.480812,-1.216650,-1.216352
-1.214359,-1.222912,0.480812,-1.214359,-1.216019
-1.211873,-1.222754,0.480812,-1.211873,-1.214813
-1.209192,-1.214824,0.480803,-1.209192,-1.208577
-1.206315,-1.205876,0.480803,-1.206315,-1.200510
-1.203241,-1.203012,0.480803,-1.203241,-1.197960
-1.199968,-1.199958,0.480803,-1.199968,-1.194665
-1.196495,-1.194117,0.480801,-1.196495,-1.191800
-1.192823,-1.190364,0.480801,-1.192823,-1.187383
-1.188949,-1.185518,0.480799,-1.188949,-1.185043
-1.184874,-1.180867,0.480799,-1.184874,-1.182465
-1.180596,-1.175694,0.480793,-1.180596,-1.179740
-1.176115,-1.171959,0.480793,-1.176115,-1.175135
-1.171430,-1.167391,0.480787,-1.171430,-1.170879
-1.166542,-1.163663,0.480787,-1.166542,-1.166526
-1.161448,-1.161469,0.480787,-1.161448,-1.163585
-1.156150,-1.156985,0.480787,-1.156150,-1.160149
-1.150646,-1.153281,0.480791,-1.150646,-1.156302
-1.144937,-1.150525,0.480791,-1.144937,-1.151901
-1.139023,-1.146313,0.480811,-1.139023,-1.150490
-1.132902,-1.144241,0.480811,-1.132902,-1.146262
-1.126576,-1.134488,0.480830,-1.126576,-1.136226
-1.120044,-1.126470,0.480830,-1.120044,-1.128878
-1.113307,-1.117881,0.480836,-1.113307,-1.122357
-1.106364,-1.111187,0.480836,-1.106364,-1.115988
-1.099216,-1.101320,0.480840,-1.099216,-1.109582
-1.091863,-1.094082,0.480840,-1.091863,-1.101543
-1.084305,-1.085764,0.480843,-1.084305,-1.093456
-1.076543,-1.078864,0.480843,-1.076543,-1.086877
-1.068578,-1.070920,0.480850,-1.068578,-1.079245
-1.060410,-1.065088,0.480850,-1.060410,-1.074386
-1.052040,-1.055555,0.480858,-1.052040,-1.064388
-1.043467,-1.045566,0.480858,-1.043467,-1.054867
-1.034694,-1.037988,0.480861,-1.034694,-1.046711
-1.025721,-1.025546,0.480861,-1.025721,-1.038855
-1.016549,-1.017475,0.480862,-1.016549,-1.025670
-1.007179,-1.009863,0.480862,-1.007179,-1.019429
-0.997612,-1.001510,0.480866,-0.997612,-1.012263
-0.987849,-0.994813,0.480866,-0.987849,-1.002100
-0.977891,-0.986919,0.480879,-0.977891,-0.993938
-0.967740,-0.973678,0.480879,-0.967740,-0.980514
-0.957396,-0.960342,0.480875,-0.957396,-0.967365
-0.946862,-0.948602,0.480875,-0.946862,-0.958573
-0.936139,-0.935855,0.480875,-0.936139,-0.948507
-0.925227,-0.923909,0.480875,-0.925227,-0.936453
-0.914129,-0.917290,0.480875,-0.914129,-0.925283
-0.902847,-0.907433,0.480875,-0.902847,-0.915038
-0.891382,-0.892211,0.480875,-0.891382,-0.897777
-0.879735,-0.877881,0.480875,-0.879735,-0.882659
-0.867910,-0.866990,0.480876,-0.867910,-0.870577
-0.855906,-0.858508,0.480876,-0.855906,-0.860431
-0.843728,-0.846525,0.480872,-0.843728,-0.848957
-0.831376,-0.836752,0.480872,-0.831376,-0.837398
-0.818852,-0.817288,0.480874,-0.818852,-0.819137
-0.806159,-0.803508,0.480874,-0.806159,-0.804723
-0.793299,-0.790412,0.480881,-0.793299,-0.786688
-0.780274,-0.780082,0.480881,-0.780274,-0.776265
-0.767087,-0.769435,0.480877,-0.767087,-0.763371
-0.753740,-0.758610,0.480877,-0.753740,-0.753094
-0.740234,-0.741985,0.480876,-0.740234,-0.734687
-0.726574,-0.726775,0.480876,-0.726574,-0.719465
-0.712760,-0.711717,0.480876,-0.712760,-0.706671
-0.698797,-0.697832,0.480876,-0.698797,-0.694293
-0.684686,-0.687704,0.480885,-0.684686,-0.683716
-0.670430,-0.680431,0.480885,-0.670430,-0.676107
-0.656031,-0.659229,0.480899,-0.656031,-0.657638
-0.641494,-0.644438,0.480899,-0.641494,-0.640305
-0.626819,-0.630902,0.480912,-0.626819,-0.626441
-0.612012,-0.617103,0.480912,-0.612012,-0.612277
-0.597073,-0.608028,0.480939,-0.597073,-0.599369
-0.582007,-0.588230,0.480939,-0.582007,-0.578786
-0.566815,-0.569811,0.480945,-0.566815,-0.559630
-0.551503,-0.553204,0.480945,-0.551503,-0.546832
-0.536071,-0.539854,0.480959,-0.536071,-0.530942
-0.520524,-0.526966,0.480959,-0.520524,-0.522434
-0.504865,-0.503146,0.480951,-0.504865,-0.500619
-0.489097,-0.487904,0.480951,-0.489097,-0.484036
-0.473223,-0.471148,0.480947,-0.473223,-0.468391
-0.457246,-0.454921,0.480947,-0.457246,-0.450812
-0.441170,-0.439012,0.480935,-0.441170,-0.438669
-0.424999,-0.420694,0.480935,-0.424999,-0.418829
-0.408735,-0.401364,0.480910,-0.408735,-0.403133
-0.392382,-0.388042,0.480910,-0.392382,-0.386416
-0.375943,-0.376091,0.480910,-0.375943,-0.373876
-0.359423,-0.365200,0.480910,-0.359423,-0.360030
-0.342824,-0.342636,0.480910,-0.342824,-0.338492
-0.326150,-0.325172,0.480910,-0.326150,-0.322877
-0.309405,-0.309233,0.480910,-0.309405,-0.307851
-0.292592,-0.295202,0.480910,-0.292592,-0.293891
-0.275715,-0.280890,0.480910,-0.275715,-0.282069
-0.258778,-0.260560,0.480910,-0.258778,-0.260399
-0.241783,-0.241766,0.480910,-0.241783,-0.240912
-0.224736,-0.224777,0.480910,-0.224736,-0.226393
-0.207639,-0.211432,0.480911,-0.207639,-0.211118
-0.190497,-0.186060,0.480911,-0.190497,-0.187513
-0.173313,-0.168152,0.480931,-0.173313,-0.168279
-0.156091,-0.152514,0.480931,-0.156091,-0.150775
-0.138834,-0.135915,0.480952,-0.138834,-0.135050
-0.121547,-0.120712,0.480952,-0.121547,-0.121158
-0.104233,-0.097630,0.481021,-0.104233,-0.098578
-0.086896,-0.078098,0.481021,-0.086896,-0.079295
-0.069540,-0.058666,0.481177,-0.069540,-0.058170
-0.052168,-0.041755,0.481177,-0.052168,-0.040266
-0.034785,-0.022597,0.481344,-0.034785,-0.019813
-0.017394,-0.007240,0.481344,-0.017394,-0.003764
-0.000000,0.007758,0.481403,-0.000000,0.016740
0.017394,0.023934,0.481403,0.017394,0.031036
0.034785,0.039046,0.481415,0.034785,0.045278
0.052168,0.055527,0.481415,0.052168,0.060347
0.069540,0.067553,0.481418,0.069540,0.076959
0.086896,0.081664,0.481418,0.086896,0.088478
0.104233,0.093145,0.481517,0.104233,0.098011
0.121547,0.113110,0.481517,0.121547,0.117514
0.138834,0.128974,0.481601,0.138834,0.132057
0.156091,0.144865,0.481601,0.156091,0.144349
0.173313,0.157408,0.481735,0.173313,0.155366
0.190497,0.172737,0.481735,0.190497,0.168787
0.207639,0.195017,0.481867,0.207639,0.191990
0.224736,0.215035,0.481867,0.224736,0.209273
0.241783,0.234586,0.481952,0.241783,0.223003
0.258778,0.245953,0.481952,0.258778,0.237683
0.275715,0.268716,0.482022,0.275715,0.258555
0.292592,0.286065,0.482022,0.292592,0.278391
0.309405,0.301653,0.482064,0.309405,0.296080
0.326150,0.319737,0.482064,0.326150,0.308909
0.342824,0.329632,0.482150,0.342824,0.321222
0.359423,0.351936,0.482150,0.359423,0.343074
0.375943,0.373755,0.482157,0.375943,0.364186
0.392382,0.391175,0.482157,0.392382,0.381552
0.408735,0.404809,0.482163,0.408735,0.398881
0.424999,0.420055,0.482163,0.424999,0.412052
0.441170,0.444877,0.482158,0.441170,0.433625
0.457246,0.460832,0.482158,0.457246,0.450681
0.473223,0.473935,0.482159,0.473223,0.465722
0.489097,0.488772,0.482159,0.489097,0.480516
0.504865,0.500482,0.482163,0.504865,0.495688
0.520524,0.519199,0.482163,0.520524,0.515720
0.536071,0.538641,0.482166,0.536071,0.527740
0.551503,0.553070,0.482166,0.551503,0.542532
0.566815,0.566889,0.482166,0.566815,0.556108
0.582007,0.578762,0.482166,0.582007,0.566993
0.597073,0.597169,0.482166,0.597073,0.586452
0.612012,0.613772,0.482166,0.612012,0.602499
0.626819,0.628943,0.482167,0.626819,0.616747
0.641494,0.640350,0.482167,0.641494,0.631435
0.656031,0.654131,0.482167,0.656031,0.639633
0.670430,0.673239,0.482167,0.670430,0.662182
0.684686,0.690042,0.482164,0.684686,0.678827
0.698797,0.706869,0.482164,0.698797,0.692117
0.712760,0.719944,0.482141,0.712760,0.707641
0.726574,0.731881,0.482141,0.726574,0.722948
0.740234,0.743162,0.482126,0.740234,0.735077
0.753740,0.760355,0.482126,0.753740,0.753826
0.767087,0.774664,0.482104,0.767087,0.765281
0.780274,0.785625,0.482104,0.780274,0.778415
0.793299,0.796332,0.482099,0.793299,0.788637
0.806159,0.807596,0.482099,0.806159,0.799179
0.818852,0.815346,0.482104,0.818852,0.808929
0.831376,0.832653,0.482104,0.831376,0.824889
0.843728,0.845558,0.482105,0.843728,0.836920
0.855906,0.857611,0.482105,0.855906,0.852588
0.867910,0.870007,0.482103,0.867910,0.866541
0.879735,0.877568,0.482103,0.879735,0.877223
0.891382,0.887152,0.482110,0.891382,0.888801
0.902847,0.903984,0.482110,0.902847,0.907037
0.914129,0.916992,0.482112,0.914129,0.920480
0.925227,0.927617,0.482112,0.925227,0.930106
0.936139,0.936575,0.482112,0.936139,0.939378
0.946862,0.947078,0.482112,0.946862,0.948412
0.957396,0.955710,0.482109,0.957396,0.956757
0.967740,0.963593,0.482109,0.967740,0.963442
0.977891,0.975037,0.482102,0.977891,0.973589
0.987849,0.987872,0.482102,0.987849,0.985786
0.997612,0.995789,0.482096,0.997612,0.995718
1.007179,1.005561,0.482096,1.007179,1.003403
1.016549,1.014718,0.482090,1.016549,1.012074
1.025721,1.021399,0.482090,1.025721,1.020878
1.034694,1.029525,0.482083,1.034694,1.028882
1.043467,1.037193,0.482083,1.043467,1.035429
1.052040,1.041964,0.482078,1.052040,1.040332
1.060410,1.057737,0.482078,1.060410,1.054858
1.068578,1.070926,0.482075,1.068578,1.066961
1.076543,1.079470,0.482075,1.076543,1.077110
1.084305,1.085609,0.482077,1.084305,1.084612
1.091863,1.095617,0.482077,1.091863,1.092294
1.099216,1.100981,0.482080,1.099216,1.098592
1.106364,1.107677,0.482080,1.106364,1.106099
1.113307,1.113211,0.482079,1.113307,1.113495
1.120044,1.118813,0.482079,1.120044,1.118661
1.126576,1.122655,0.482068,1.126576,1.124979
1.132902,1.134116,0.482068,1.132902,1.135565
1.139023,1.143647,0.482088,1.139023,1.144104
1.144937,1.150487,0.482088,1.144937,1.151694
1.150646,1.159683,0.482133,1.150646,1.160439
1.156150,1.167418,0.482133,1.156150,1.167889
